CGPA,Programming_Skill,Technical_Skill,Communication_Skill,Aptitude_Score,Study_Hours_Per_Week,Projects,Internships,Backlogs,Attendance_Percent,Skill_Score,Placement_Status
5.925664644193098,6,7,2,89,46.76857877260676,7,3,4,64.67928192121411,47.879256194154635,0
7.709504736891791,6,3,7,41,22.272420165970427,3,2,0,87.66012825702478,63.58106935435245,0
9.364729179382042,2,3,5,48,30.277975230102296,4,2,0,60.95333081561894,60.08118410478425,0
8.661124432047806,10,7,5,95,18.024711009957308,6,0,0,74.91623548241252,74.80848488233288,0
9.03280573930725,6,5,10,56,39.50243930968805,0,2,0,91.23078696478898,68.13384297563573,0
8.293916833553586,4,10,5,99,21.58186284448977,6,0,0,90.81671994475414,70.55649438352091,0
8.461382822589263,3,6,4,85,58.24115286751956,4,3,0,89.71403586813372,68.85101835640549,0
9.245978257826597,2,8,5,75,43.66211517392986,5,1,2,91.18672065192764,58.475044787631134,0
6.248340044295929,1,9,4,100,12.519725200540618,4,0,4,60.57361406529397,34.2372218861648,0
7.447124818215702,5,1,6,56,27.918216182040673,0,1,0,74.11081362801932,46.5260950714025,0
6.106047209098011,2,3,4,88,26.198160485143323,5,2,0,74.24357372985793,59.18344537335677,0
9.938340039983235,2,7,2,51,34.38359108962107,5,0,1,94.52512436739562,52.845196103511846,0
9.720296698433067,7,6,9,99,51.30618709635893,7,3,0,64.84459146997145,85.35033996880495,1
5.197134056842529,8,7,2,59,37.0882108350651,0,0,0,96.57479466945242,48.02421878648177,0
8.527875862578442,10,8,9,89,8.38561726799996,5,0,3,72.53978681530495,63.77130638518119,0
9.62624158707833,8,6,10,42,41.04786332415703,1,0,0,83.48935015887093,63.81784282326338,0
5.902876725636668,4,3,6,82,5.454591387022212,3,1,0,63.444155613966714,53.345222349443866,0
7.839726152763147,1,2,9,96,47.89782532972162,6,1,0,70.51490534156537,60.32126060274165,0
9.57744148794021,7,7,9,89,41.66498398261831,1,2,0,85.49004660345702,78.24145821689818,1
5.169729892928994,1,1,3,43,21.98321120939223,1,2,0,75.63735709255047,38.3382396215637,0
8.4871013362342,4,3,1,56,21.084299252423367,0,2,0,96.53540058441669,51.47470810704131,0
6.486745036862754,8,4,1,89,48.90501481004681,7,2,3,86.85624829487386,52.85926577733599,0
9.621980976882652,2,1,3,76,48.08351805585413,0,0,0,78.22014627553,40.26838870267559,0
9.85529122582684,6,5,5,85,24.376629490721797,6,1,0,94.33348783261042,73.08132299293074,0
9.72133244556717,6,10,3,81,21.442125044387918,3,1,0,83.27781943943722,73.37532196116442,0
7.371071083287319,9,3,9,54,35.790363388553445,4,1,2,82.36602367102162,57.11625615802707,0
9.310213254946568,5,2,9,72,5.46011129912793,1,1,3,62.31856665738137,42.56458404501285,0
9.22274699267535,10,3,3,55,9.546687089259827,5,2,1,69.74284827641054,68.35014357807498,0
6.595502366216278,4,8,3,50,11.939327458180522,3,0,0,84.16518263020107,51.999225119939595,0
9.144577370753387,5,6,5,94,15.197649980494582,1,1,3,94.5895855741579,48.335404231804915,0
5.185038173577463,10,7,2,59,33.1609969671508,4,3,0,65.77737368224575,68.48310003291286,0
7.981349392410265,5,6,6,77,59.57330531736171,7,0,0,60.774281097149235,62.31727667334527,0
6.150044186438516,8,6,7,63,40.893737096104445,5,3,0,79.68479894079279,74.29929296833333,0
5.6028344288863945,10,3,9,100,8.371433694707298,1,0,0,53.359854905135656,57.235433266346924,0
5.384766008146046,8,8,6,93,33.906865573423296,2,0,1,85.72708507250026,56.16409081043905,0
8.4814438793907,2,7,3,55,32.31548668142274,6,0,0,85.15692716437404,56.021825386315896,0
6.699374818840331,7,7,5,69,12.929229869992723,3,3,0,67.74830154930775,69.1433312791011,0
8.623833857643808,8,6,4,73,55.61498028413242,6,1,0,94.63388266724508,72.9256440512104,0
5.326781703994712,6,5,5,40,29.242088622145292,0,1,0,75.10905707695638,47.272648696670785,0
6.576451689153052,5,10,8,63,59.70075273353569,1,3,0,82.28824753464684,69.54454290004047,0
7.697456461876686,9,8,8,63,28.103976238869034,5,1,0,60.47892409691689,77.07248329326234,1
8.953615824194818,3,5,6,48,38.43767364759851,5,2,0,70.867016758,67.63219209083118,0
6.59376251466035,10,9,1,61,10.761939504829204,3,1,0,93.12087701348841,67.83533566315275,0
8.129456882185046,4,9,8,51,29.982530309377807,3,2,2,60.64697738161714,60.938171193106285,0
9.429888741180935,9,1,8,56,18.132124170218532,6,2,3,69.52871887962344,58.88022465930847,0
8.079315940911522,6,6,2,64,50.95606392141792,5,2,3,65.9038272214065,53.53034025567723,0
6.1647973737681685,8,7,4,67,48.11557716771469,5,3,1,57.55550924323901,66.74460022073504,0
5.12200390778269,7,3,2,100,50.32989997939472,5,1,0,64.48589590637678,58.387686958825505,0
9.350494369504649,2,7,4,54,44.79851907668733,1,1,2,61.63861417876083,43.87675731362877,0
5.106347054251936,3,7,10,69,50.79757729910282,5,3,0,96.17968152306636,70.44387177332335,0
9.373508363420997,1,2,7,90,16.045581259620647,0,3,1,87.0539402271398,51.15759340863051,0
7.6446856701360595,9,7,9,66,29.86240771188909,5,1,0,65.80507908914122,77.03118452076755,1
9.695338492564481,7,1,8,61,43.05157839702825,0,3,1,88.16695266213549,57.78844696656393,0
8.993916178868327,1,5,9,49,40.05658738643242,1,3,0,51.10699765169357,58.361244463496135,0
9.989670552666688,3,9,8,100,44.39949655807479,3,2,0,76.326235538557,79.7848977708013,1
6.753559077258551,4,7,2,97,17.334211073317743,7,3,0,62.51672818673366,68.24521533037242,0
8.835941444655635,4,7,7,70,10.413908997474437,0,2,0,55.71610359042571,64.16598744087636,0
7.00965456804621,5,2,2,66,55.4243617941127,1,0,3,94.18792641692443,26.13547942835647,0
7.399378101519544,3,8,2,51,35.80945425620472,7,2,0,59.96702671312863,64.62853425125844,0
8.13752731609185,3,3,4,85,13.460425847907603,7,2,0,91.11955464731412,65.61161301531516,0
9.368385570931693,1,8,1,70,48.639012003804886,5,3,2,70.66113387458856,56.59981877430823,0
9.920417345996476,7,3,5,71,55.32114651461054,1,1,0,50.71453850203502,59.449012228520736,0
8.84136706932259,10,10,6,71,14.325993521410998,7,0,0,86.62664146505126,79.0674381177871,1
7.088833910836669,1,7,9,80,49.95768503980108,5,0,0,79.8179879109684,60.17743917602291,0
7.106785011385351,2,2,10,98,56.327378372552054,6,0,0,67.20859415839097,56.183157611252895,0
8.687911507944458,4,4,8,84,56.609888016280955,1,1,2,64.07729669631317,48.39967142179429,0
6.1938857288415115,4,6,2,74,55.278605390942566,7,0,1,53.68456261852174,46.81263114590433,0
5.5523705656569735,5,9,1,92,35.053155679805656,3,0,3,97.07127974176362,40.16663696673908,0
6.773110788203883,2,5,2,100,24.59162244896281,0,1,0,74.69924423460428,47.13808819803998,0
6.436194958270409,4,9,7,85,5.400004423170511,6,0,0,54.2762258788054,63.774948642611676,0
6.48154060227995,1,5,4,60,8.35017247793399,3,3,0,93.43398588722353,55.40503210412745,0
6.168038755249549,2,10,10,49,28.586145841356487,2,3,1,63.941658640890836,60.45595836057225,0
5.21046594818181,1,8,5,55,26.96293805153307,5,2,0,60.18013578673274,60.45256703757922,0
5.089369673667069,10,1,7,46,15.159265026343576,7,2,0,64.04687191711093,64.71692941388388,0
9.938611948680158,10,7,3,43,26.751401541741124,0,2,0,78.22857293035557,70.09331846724011,0
7.138865668679312,4,4,10,66,14.605753600045245,3,3,0,53.702824224851824,64.8030237353697,0
6.921633235798408,4,5,2,91,51.68351890267123,0,3,1,74.08784545613382,49.62911446779317,0
8.39823641346535,7,6,7,94,21.400718283157936,2,3,0,94.78717225621563,75.19561204183312,1
6.091269439325321,10,5,5,64,37.92103925870705,4,2,0,59.40857979230619,70.58207144027995,0
9.749805919751127,9,1,1,70,32.65636840994978,5,2,0,66.5594386076122,69.29219344198196,0
8.93172507207776,9,9,1,50,7.853514267669572,5,2,2,69.80609825258264,67.74079479661542,0
5.4470550115612975,5,2,9,87,56.82285457201414,1,2,0,79.31103557636226,57.95753873888495,0
7.087903878924642,10,9,5,59,33.997428803776586,7,2,0,95.96271232631557,82.49888776227901,1
9.395591537810823,1,10,1,75,22.878170386549844,5,2,0,69.72696041212127,70.81845378550284,0
9.72366011145705,1,2,7,93,13.696961329818754,5,3,0,53.45764203388818,66.23179192064053,0
7.337007556249349,6,9,9,93,23.618964909975965,3,1,2,67.39754307154962,62.99357080639597,0
8.067056946053539,2,6,1,94,6.128138166286423,6,1,0,59.50427062999224,59.48350255116493,0
5.835169730460376,8,9,10,56,24.995698544156376,5,2,2,82.58872394095516,70.42081648207211,0
9.955843130684883,9,6,4,84,34.23172600174777,5,1,0,51.46310545836661,76.19457003609273,1
6.158358506917217,4,6,3,50,52.95264352180196,7,1,2,64.59649855365367,45.83846520159697,0
9.713658870675628,5,2,5,69,42.80559297337887,2,3,1,77.25867536163099,57.56868579940295,0
8.248233244961842,8,8,7,74,11.137027222328278,6,2,0,63.86671030247771,82.19979158426061,1
8.038683974394296,3,3,8,80,13.12604784408786,2,2,0,77.54976416726271,62.0577433233176,0
7.563442555082543,5,7,2,77,28.546785230010606,7,1,0,55.73561610935916,63.8038588585611,0
6.153349058588793,3,5,7,61,15.763926340133331,0,2,0,97.14027439948111,55.01443351279121,0
5.882640160027542,10,3,1,92,6.531737767051567,0,2,0,64.54534036649434,57.571102461452426,0
6.102431045350877,3,1,7,82,49.27581840649386,5,2,0,96.15004196949417,61.27617283071206,0
5.932191310721272,3,8,8,87,6.073741388389677,5,2,1,66.29177197520727,66.71470654758201,0
8.897922367833766,7,3,2,90,50.68792828589077,1,1,0,89.09200955864938,58.15836338273683,0
6.7506262958336505,7,2,9,66,12.925717966813131,0,0,1,62.30936787306265,42.8597063003373,0
5.289213382816982,7,1,1,76,58.60731259439139,3,1,0,83.48844511948006,48.79247265432418,0
9.845513150704058,10,4,6,85,38.21306515044046,5,3,0,66.18581069113836,82.63191245891056,1
9.41892942481713,8,8,1,88,45.42406343964425,3,0,3,75.45795646048293,49.9060596554299,0
9.638761415976065,5,3,3,74,11.076599538243569,5,0,0,83.69070728818403,58.802166522485614,0
9.974539113232176,5,1,6,43,52.4157240398314,7,0,0,79.44412526014803,56.022404725759735,0
5.869476246097436,4,4,3,55,51.155578857934614,3,1,1,78.81402966418472,44.39963576358327,0
6.981210094513294,7,9,8,55,40.91460023479447,4,3,2,53.28404178288086,65.3964445033375,0
8.791192378520456,10,1,5,60,32.6251175527463,3,1,0,62.453841608579594,62.321133513126206,0
8.480103090268962,4,2,2,65,44.681904522241986,6,3,0,78.59196449282709,61.46295200545187,0
5.769479531699275,2,9,4,96,5.326051843528298,0,1,0,50.915860360786255,51.7734232436188,0
9.079165624953088,4,2,9,75,37.584241546915266,5,1,0,62.53221275579898,65.03678093441698,0
6.122202859183304,8,3,4,58,51.607337421108014,0,1,0,61.45926197155984,49.07091454415221,0
6.119088074113115,9,7,10,97,24.629493794611516,6,0,0,62.49280550804172,72.69770149855613,0
7.684872114467067,3,3,10,56,10.955914606560425,6,1,0,76.78047497833268,61.9039662924745,0
7.964699674208516,7,9,8,84,28.14824873587634,3,3,2,79.09801770095962,69.7729476141737,0
7.900431039189056,9,6,5,65,44.99074469821788,2,3,1,95.44989971864057,66.91932322558962,0
5.457434186988774,4,3,10,61,10.90156657038699,2,3,0,69.30155245131095,57.87362736478221,0
9.387304313151901,10,9,1,94,16.33267081170895,6,0,0,96.3289458571563,76.30637465174908,1
6.328000212943531,3,1,7,97,13.115351575578496,2,1,0,82.59771724920851,51.03777504036577,0
5.647574606414021,5,10,3,95,48.83212655663737,5,1,0,95.63301979502779,69.55452652903098,0
9.443740399344886,1,3,10,67,8.459094234886777,1,2,0,91.67360508400242,61.23280110830515,0
9.778257491148768,3,1,8,40,42.76225761629381,4,0,0,84.37912217038438,52.395232727175525,0
9.310638086327252,8,2,3,83,25.155130641425526,3,3,0,67.80529497594797,67.6963588646862,0
9.04758037362439,8,8,1,75,46.56851835869163,1,3,2,62.055522384260925,58.62940722785456,0
8.27620990319511,4,7,5,82,58.04108803312207,2,1,1,61.119571775601614,56.114103573863474,0
7.754286853045697,2,2,2,76,11.299991477256526,3,3,1,97.60869187281406,49.46211399971801,0
5.434933799557051,8,2,4,41,22.291177258710213,1,1,0,97.9286921564679,48.28031811256579,0
7.042266065353493,8,9,1,56,49.55689852453713,0,1,0,86.24156867621545,58.417484804755546,0
6.86344258506157,10,6,9,79,19.638711232814707,2,2,0,94.18979920382387,77.19618434769929,1
6.298768918801631,4,5,6,77,16.83163283753225,7,0,1,95.94980815395303,52.205292889790435,0
8.617100568442925,3,10,8,60,50.395788782793446,1,1,0,75.5778098259656,64.75062276650961,0
7.479378675393854,2,6,4,100,59.289530020328364,7,1,0,81.45298453125861,63.190954291948046,0
5.40523107953824,9,9,9,48,35.62843245813812,5,1,0,70.93772489601074,73.84984042513369,0
6.1009160097490565,1,7,2,52,20.292681158333657,0,2,0,70.92453821426315,47.31374624232766,0
8.41629381829798,7,10,9,50,26.921127888002967,2,1,0,51.92144593223073,71.50385256127106,0
5.380654297451501,5,10,5,100,14.357168006098496,4,0,0,71.69107302424027,62.995644469594744,0
9.256034570243845,8,9,6,55,46.90380033899139,6,0,0,83.67449057565916,73.36399333607436,0
7.475732635069871,4,4,3,55,47.541070980252236,2,3,0,71.09910830532856,55.79623230042755,0
7.40293288663324,7,2,4,98,53.13165458103719,7,0,0,93.62048384384782,59.775673647851434,0
7.9620389232975874,5,8,6,41,6.4631409978110135,5,3,0,66.62814762035092,72.47945813432918,0
9.123404829625745,5,4,7,81,35.908973789450854,4,0,1,56.634102328042474,55.451068184898546,0
6.739046039510965,9,9,1,83,16.78404888887514,4,3,0,90.57793453645297,76.11261979562587,1
8.390080762795318,9,4,7,47,23.74856585207964,4,1,0,83.6973959164296,68.59476981201277,0
7.828659819978956,9,8,1,82,48.17255884075791,3,2,0,62.09097411602909,73.11775615343092,0
6.335141350847106,6,9,5,81,15.56185087988229,3,2,3,76.82256280211165,55.90674825452609,0
9.39314993177579,6,9,6,52,40.10879628195993,7,2,0,70.09261692968963,79.99045337898532,1
8.987130108034641,5,10,2,96,41.0011405172979,6,1,0,96.94298882178289,75.70674700753518,1
8.292259173292127,9,4,10,56,57.475165319626534,4,2,0,80.36660454603145,77.58194586724825,1
9.252908645471209,10,1,9,78,47.633851069091534,6,0,0,57.91946305934958,68.10714783569463,0
9.336471004799012,8,3,10,63,49.19993309345314,0,3,0,75.10742263184926,68.66138225388474,0
8.541814883575174,7,9,6,42,34.23804119598414,4,1,0,93.12784162619253,72.56844405101052,0
9.18506664181836,7,4,7,69,15.272944393930386,1,2,3,83.57483350162309,52.577763114439854,0
8.487357308346418,6,5,10,91,28.40598511450934,4,0,2,92.12260380493282,58.085099796778394,0
8.400703858801503,5,7,8,52,35.22192654315012,7,0,3,62.51996569328202,48.55516421291276,0
8.093056891075921,4,5,10,58,42.31305884425418,3,1,0,94.41756885237709,64.42841286817969,0
8.763583197788206,3,4,1,46,38.424001150756,3,1,2,87.78056659120861,41.06967865803878,0
5.793025526465368,3,2,8,48,26.668780590448396,1,2,0,86.44568777190393,50.745616254237824,0
9.404353795994641,6,2,4,58,19.59222088477128,1,3,0,67.32705348817622,58.92111606989273,0
9.359217638726161,4,4,10,84,14.25269637620257,2,2,1,94.3829031880264,66.14482151247752,0
5.146236415172796,6,10,8,93,43.16149624497465,0,2,0,81.89896886966082,69.14465397245118,0
9.129083752823814,3,10,6,79,40.49692708718668,0,1,0,92.59197384314012,64.51343810295225,0
5.644349337367226,4,9,9,61,42.80548561667936,7,2,0,68.04857279931359,72.93802875231593,0
6.67559427129571,9,8,4,57,25.48900990415372,7,2,0,57.28260455321782,75.17401975816033,1
8.71754128145804,5,3,2,100,19.432430241390975,7,3,2,66.61685901101612,57.64834264575461,0
5.803799480241541,7,9,2,62,46.7846730774509,7,0,0,72.76321736875913,60.46922087254847,0
9.08983512059531,10,5,5,41,47.55060672804338,7,0,0,76.67036875727462,66.96125124110985,0
9.16067088978871,2,3,10,89,30.058900568176234,7,3,0,75.54046078557687,72.10354191458553,0
7.537338668804181,5,5,9,89,38.65472466220283,0,0,2,77.30272962182822,44.04190928284187,0
5.031929358584168,9,10,3,50,25.543581532745765,5,2,0,92.08528826114738,74.9138138212902,0
6.435190665874564,3,4,8,70,43.607096006589366,3,3,0,58.505062309408494,60.31119415496795,0
8.08463459187871,9,8,4,72,50.96468781563292,0,3,2,65.80256475844354,59.11515518071538,0
9.905930890137117,6,5,6,53,42.852830253460716,7,1,0,94.43042452177258,70.87724526985565,0
8.159067635083343,4,10,10,55,33.19204447659251,2,0,0,78.02291022791651,63.91503240164476,0
6.299017905320799,7,8,6,50,30.22618777208037,2,1,1,79.1694935184786,56.90158998585845,0
8.170028515498057,8,9,3,72,40.32758080366594,0,2,0,73.9031272306976,69.19496146582212,0
7.699926898579277,6,4,5,46,42.389599038073165,1,3,1,77.44873174930696,53.549779352235696,0
8.899226975755719,5,7,3,70,35.73011939384965,2,2,0,59.90398652800506,66.09858239780178,0
5.534903194134792,6,2,1,100,39.37182513090672,6,0,2,77.34334497090641,39.933656459805164,0
8.80513951251014,5,6,7,87,10.312377537199271,1,1,3,99.85865639555584,49.26653878399797,0
7.7063328933805515,8,8,4,85,57.34710338782797,6,0,0,78.3023786462092,69.29240496744374,0
9.814960019294972,1,7,7,86,48.49251850526187,3,2,0,52.220123280301515,69.30623810800527,0
6.709360830193431,7,7,3,53,25.56603283387311,5,1,4,89.82178221753298,44.43137975922475,0
8.163109465669741,10,8,5,67,35.95469360244965,2,0,0,69.82377143616938,65.8077973717347,0
9.660140527550087,10,7,5,92,7.602849157503174,1,2,0,57.68380742507809,77.79418044879378,1
5.512548639953396,2,5,2,82,7.267529769948322,7,0,0,93.12599031133456,48.822522942603705,0
9.686142436182255,9,7,10,55,18.79390843115795,6,3,1,59.89866277674838,80.91286106442308,1
8.439428611504066,1,10,2,58,42.93359033005428,0,1,1,96.03836949292666,48.400816523846814,0
5.339185295525859,10,3,4,56,51.86812612900064,6,1,0,72.08982452213027,61.45564401806129,0
6.504817834734081,6,5,4,98,35.75522339889166,6,1,0,87.13954173748499,65.96485553299202,0
8.540860443226407,9,7,4,65,34.26730067702938,3,3,2,77.34979251692603,64.68337948663066,0
5.336753007343859,1,9,6,45,27.127024358530626,4,1,1,62.83134019576139,49.80534002576398,0
7.910852300881366,4,2,2,82,13.887887577691165,4,3,0,83.55450872479594,60.20992635579214,0
6.729415284764784,4,4,6,88,11.509475572962314,0,1,4,97.89562754450739,31.74064415447888,0
8.104577588837385,9,7,7,48,46.83738686715313,3,0,1,88.48184833957063,60.45605009963505,0
5.228710169062564,5,1,10,89,56.012695321311654,3,0,0,80.2008998287589,50.913121399540074,0
9.357684030761881,5,2,3,56,30.20557690124502,7,0,1,99.53140541329283,50.30730350756675,0
9.867444845886984,6,9,8,70,41.2695112293601,3,0,0,63.26633336713424,69.89284880013756,0
9.844389276428458,1,10,2,51,55.295170798451764,3,3,0,53.11707439547237,65.2048760764532,0
8.748259158714625,1,7,8,62,9.95624981137795,4,2,0,51.606543305796556,67.65983735023062,0
5.65043120065316,9,10,5,93,47.37647992154664,1,2,1,85.53439397793991,68.81850747389822,0
8.791315979645113,3,7,2,93,38.92492864065663,3,0,3,91.51161823670853,41.53496091697436,0
5.1229345822940076,4,6,7,44,37.925044835642375,1,2,0,81.75502687422633,55.50907421926246,0
5.110617757644986,1,3,2,82,21.089723566486338,6,2,0,95.25132987215991,53.87768632515576,0
6.618051095747706,9,10,6,75,42.614134512772225,6,1,0,84.89880236699602,78.40109716825812,1
7.443215952023329,8,3,10,98,48.71387651514271,3,3,1,68.54773232045102,69.06717738954653,0
8.852037089038966,2,2,3,75,11.207199071903343,2,0,1,59.062914581494084,38.0602314812133,0
8.416476883032527,8,6,9,42,34.34367870395411,5,2,0,96.23237392795781,79.83639206575047,1
7.229513531883741,7,4,3,97,10.569584954307532,2,2,0,55.179857499873975,63.59791572501178,0
6.3681333314083295,6,5,3,63,52.99157106137045,6,0,0,77.14942018732027,55.151302812823864,0
9.985622500788555,1,3,5,94,32.9200197460991,5,1,0,65.70039626367559,61.743436647116724,0
7.130906511179864,7,6,7,96,49.438112909341655,2,0,0,63.57075037598362,60.56879004332517,0
7.256935121648377,10,3,8,56,25.244710071641784,3,1,2,82.29174259584482,55.50363934009368,0
5.8181191059583455,7,8,7,78,11.879302474897898,1,2,0,61.561846869551815,67.38350584778345,0
8.974047743749647,9,9,9,65,7.2824617412141315,5,3,0,95.81825533711978,89.7252718466898,1
8.468411128907443,1,4,5,43,20.483029142480653,4,1,0,70.3021954549562,52.89677055848705,0
6.103848063943802,2,9,10,94,18.43285352002432,0,1,0,83.86876733648396,60.316983678644,0
5.411905228079213,9,7,3,84,35.8193585710979,5,0,0,86.38778586642923,63.729683946820934,0
8.402496510373565,9,3,6,51,6.1956360935039045,5,2,0,84.14708473126652,73.80247079716891,0
8.272556071405676,6,7,5,40,33.631379936454536,4,3,0,95.17001204465117,71.37222394215148,0
6.366297634991047,6,1,4,60,26.547445810660175,3,0,1,61.556543180299904,39.27412887262851,0
9.75431781125205,4,3,2,58,36.741724845294314,2,0,0,54.30272723430506,46.867128404441424,0
5.755289458904501,4,6,7,60,43.632964048270054,2,3,1,52.77328486325247,53.84130859049644,0
7.16167400521301,5,4,5,91,39.87505697939115,6,2,0,93.89220752375124,70.12416672275114,0
9.718079600837994,3,7,4,57,59.155440315535145,1,3,0,98.66435249695911,64.28355455423574,0
7.098636584630611,1,3,8,82,12.604593913227909,3,0,0,65.12632706023564,48.056410023445274,0
8.192629738320427,1,1,9,91,28.63553549113782,4,0,3,84.67569617874847,36.546362405871875,0
6.987971989813971,7,9,9,42,28.365690515382113,3,1,0,50.445639208587444,68.10339572637612,0
6.37107601174335,1,6,3,100,27.937926203660634,3,3,0,59.43157550579939,58.11971663029123,0
9.91988823979914,1,8,3,88,41.50891156234676,2,3,2,84.46371912308072,56.17153940605507,0
7.046670031575215,3,3,5,83,31.940543330069737,4,3,0,53.294356965761644,60.061113590987915,0
9.470496018395671,10,8,5,71,33.45879078971297,7,0,1,73.42550249599122,70.22343911746412,0
6.149773029455431,4,2,10,49,28.77957956807206,0,2,0,83.12916321869744,53.006320231416574,0
6.065523520125416,4,4,2,79,59.54347035602094,5,0,0,88.29790856527586,50.99572891422592,0
5.1556704144225565,2,3,1,54,56.015874185047316,2,1,0,72.69079568621852,38.785137487532666,0
8.258334126879426,1,10,8,44,21.924830415040404,4,0,2,81.51420197481715,49.99197721315758,0
6.842631718618806,3,1,3,43,11.137665862166696,1,0,0,76.97878147810306,34.56231843278186,0
9.321791249198185,4,7,1,97,51.18705982212316,5,0,0,52.615288604166054,61.55194413537334,0
7.366049533457786,3,10,1,67,59.84436382841484,5,1,0,87.14023436299232,64.51485345796335,0
9.840967139573609,8,2,2,92,21.093489172180504,7,3,0,58.61809579426875,72.43456744090595,0
5.927627578515605,10,4,6,91,24.678170921297145,7,2,1,51.590276561692065,68.9839673527535,0
9.343115839778054,1,9,6,90,56.78982498168616,2,2,0,72.55839581441862,69.80436996871268,0
8.882984263958708,2,6,3,92,44.11212349016994,6,1,0,93.28187936407551,64.87374999591704,0
8.85460922322026,7,8,4,43,21.260108247879987,1,3,0,57.54147188305143,66.7224126743085,0
9.22391614058444,4,2,2,54,36.957557020615326,2,3,0,50.64287670584875,54.084185385748754,0
8.805119954714995,8,7,2,56,56.93262686503409,3,1,0,55.498961788270854,64.72125052509845,0
8.131101608157078,3,6,7,83,49.649720882017824,6,0,0,68.18295571658034,61.54879052857177,0
5.656224388411938,6,9,1,42,45.800799255076285,4,3,1,79.0085934995652,58.90829310716015,0
5.16263089745626,9,7,7,49,45.53479714498623,7,2,3,59.65060669929463,57.06083382092342,0
9.604239239078435,1,1,1,86,14.791117836074868,1,1,0,90.09820025112853,45.59304051654032,0
8.08325157260369,1,8,6,81,50.3574681575365,5,2,1,87.6648560274541,66.47341678587378,0
8.98268645488088,8,10,3,95,20.186524784390198,2,0,0,84.79318082993495,69.16319152764054,0
7.4076117575627505,3,3,8,62,56.170166184584126,7,1,0,74.3734904157772,59.71989266938355,0
5.586540944811972,5,2,6,57,25.055199505758065,5,2,0,68.26084775669926,59.77486766048307,0
5.625928961012752,1,3,2,40,52.17132183732411,1,2,0,68.77933104824054,40.72718365730267,0
8.427826436144857,5,6,8,74,19.64284219847908,7,0,0,75.15352674778666,65.8035044312411,0
7.1515294744973135,6,3,5,92,33.298981512023225,7,1,2,53.865734344132726,52.31194280652765,0
6.002623633501684,8,10,8,97,10.878691251898331,5,3,3,84.11527314335305,69.38001149912739,0
7.457972733707185,3,5,8,70,41.306539664789575,2,3,0,67.5753772004651,62.415488765723815,0
5.3210446853756705,3,6,6,98,50.98436013417611,6,2,0,61.23793889693443,66.31998559536639,0
7.909857009571994,10,8,2,83,44.51460047163288,2,0,3,63.91635352493195,47.700559679358506,0
6.344967022175489,9,7,8,40,33.77921821162615,0,2,0,59.01471426431089,64.88491553428055,0
8.987795503185941,4,8,6,42,7.4813733230802715,7,0,0,95.07840427638942,64.13632760020143,0
6.551809794617869,4,3,6,42,56.33925539439721,5,3,0,58.451875818127554,59.71180355804433,0
7.276100745409006,7,4,8,76,43.801925171824905,0,2,0,94.14630594474313,64.58896504005807,0
5.058102699540504,2,6,1,58,46.02253311009331,6,2,0,78.61216979842257,55.62822514631803,0
5.362234438972794,8,7,2,68,48.707431653094396,0,0,2,93.372547769443,38.6243118593871,0
6.962467782033424,6,9,9,64,46.125888426018584,5,1,2,73.7032108452756,63.694838006663815,0
7.399694173585617,3,1,8,72,29.261389025408352,1,0,0,96.38168597405368,45.07207646934096,0
8.000102740596517,9,8,7,75,45.34920061083707,3,1,1,60.57453718041751,68.45150772654097,0
6.458312893546516,5,8,7,100,39.37647332956809,6,3,0,77.73458764236372,77.16142649390656,1
8.474909430632714,8,6,5,68,51.970898351783255,2,2,0,56.29193452568346,70.06780588163116,0
9.300611985946023,7,4,2,97,49.13528984355538,4,2,1,72.36101426011822,66.75713124726103,0
8.89925494446675,8,3,6,65,7.275591035699294,6,0,0,78.49518483234212,63.91923066373747,0
5.198094126741786,7,3,10,43,25.838789968293288,0,0,0,80.28376110865861,46.01092243043842,0
7.4025347362891445,3,6,3,88,6.909388370114201,1,3,0,68.27643984536395,58.440938384048934,0
5.524650892090874,2,8,4,53,10.614120862135385,5,3,3,53.81678210832264,45.305411462734604,0
6.210225079312638,7,7,10,89,38.07758971019862,1,1,2,82.76630356913263,56.27238456534936,0
9.933312966335732,3,1,2,66,53.06020016392394,1,3,1,74.4215930226639,47.56600587768912,0
5.712477714507566,3,6,2,72,11.590361729009697,5,3,0,56.843943331862846,59.96542378485081,0
7.49444076725678,2,7,8,61,29.809910810675735,4,3,1,96.79379847030498,63.609022587398755,0
8.090778671590595,4,7,8,87,55.09833976435441,5,3,0,97.78343310917217,78.17971473541033,1
8.51232485272052,8,9,10,42,49.78655410193733,4,1,3,92.83031399156845,62.490700426336275,0
7.798243417434571,1,10,6,62,33.58173430562614,5,3,0,92.19341502587987,72.5327974591191,0
5.048854237095918,1,5,5,60,47.436429163085705,0,1,0,54.933563793402804,39.83619648827577,0
6.632306541219959,5,1,8,80,33.748157572449536,4,0,0,99.67100547912838,53.94543511199614,0
7.588558216923557,5,2,4,62,13.695078550556682,0,2,1,70.01903399318658,46.7137559300068,0
5.439332495724167,1,4,4,43,11.86048622719235,6,0,1,58.15605579335568,36.40680819064854,0
6.753134656045904,6,5,5,60,15.360252763688838,4,3,0,90.60508641086105,66.88055119224721,0
5.166015543956833,1,9,1,76,24.300715223112373,4,2,0,61.28653842315289,57.89090316744348,0
